session_id,charge_point,start_ts,end_ts,kwh,dwell_s,charge_duration_s,flex_headroom_s,contract_id,is_roaming,auth_type,notifiable,status,billing_status,anomaly_reason,is_anomaly,year,month
54790193,DE*LDK*E00234,2024-12-02 19:00:01+01:00,2024-12-02 19:28:36+01:00,23.8,1715.0,1715.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54792867,DE*LDK*E00236,2024-12-02 19:53:20+01:00,2024-12-02 20:04:52+01:00,24.723,692.0,692.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54815206,DE*LDK*E00235,2024-12-03 09:01:12+01:00,2024-12-03 09:49:36+01:00,57.258,2904.0,2904.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54815417,DE*LDK*E00238,2024-12-03 09:03:06+01:00,2024-12-03 09:32:13+01:00,27.663,1747.0,1747.0,0.0,DE-LDK-C28553036-N,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
54821674,DE*LDK*E00235,2024-12-03 10:20:06+01:00,2024-12-03 12:03:21+01:00,27.462,6195.0,6195.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54822536,DE*LDK*E00238,2024-12-03 10:32:55+01:00,2024-12-03 11:12:34+01:00,33.385,2379.0,2379.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54843064,DE*LDK*E00234,2024-12-03 15:14:44+01:00,2024-12-03 16:43:07+01:00,80.446,5303.0,5303.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54846559,DE*LDK*E00238,2024-12-03 16:06:07+01:00,2024-12-03 16:45:13+01:00,42.593,2346.0,2346.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54854726,DE*LDK*E00237,2024-12-03 17:52:37+01:00,2024-12-03 18:05:52+01:00,5.698,795.0,795.0,0.0,DE-LDK-C00593975,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
54856686,DE*LDK*E00234,2024-12-03 18:18:04+01:00,2024-12-03 19:11:22+01:00,49.115,3198.0,3198.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54861585,DE*LDK*E00235,2024-12-03 19:28:41+01:00,2024-12-03 19:39:47+01:00,24.27,666.0,666.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54862244,DE*LDK*E00236,2024-12-03 19:42:38+01:00,2024-12-03 20:04:54+01:00,50.687,1336.0,1336.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54864729,DE*LDK*E00236,2024-12-03 20:51:40+01:00,2024-12-03 21:50:49+01:00,26.016,3549.0,3549.0,0.0,DE-LDK-C76161699-R,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
54874443,DE*LDK*E00238,2024-12-04 07:32:41+01:00,2024-12-04 08:14:55+01:00,18.179,2534.0,2534.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54876583,DE*LDK*E00236,2024-12-04 07:52:00+01:00,2024-12-04 08:25:16+01:00,20.882,1996.0,1996.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54891647,DE*LDK*E00233,2024-12-04 10:04:43+01:00,2024-12-04 10:44:55+01:00,34.608,2412.0,2412.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54893045,DE*LDK*E00236,2024-12-04 10:23:15+01:00,2024-12-04 11:21:36+01:00,38.721,3501.0,3501.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54895439,DE*LDK*E00235,2024-12-04 10:55:32+01:00,2024-12-04 11:14:08+01:00,22.033,1116.0,1116.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54898521,DE*LDK*E00234,2024-12-04 11:40:16+01:00,2024-12-04 12:06:40+01:00,30.966,1584.0,1584.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54903224,DE*LDK*E00235,2024-12-04 12:36:57+01:00,2024-12-04 13:34:58+01:00,40.013,3481.0,3481.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
54907778,DE*LDK*E00234,2024-12-04 13:34:32+01:00,2024-12-04 14:33:35+01:00,55.42,3543.0,3543.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54924815,DE*LDK*E00238,2024-12-04 17:17:42+01:00,2024-12-04 17:21:43+01:00,3.477,241.0,241.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54927013,DE*LDK*E00237,2024-12-04 17:43:00+01:00,2024-12-04 18:20:08+01:00,18.263,2228.0,2228.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54932196,DE*LDK*E00235,2024-12-04 18:45:19+01:00,2024-12-04 19:46:05+01:00,28.287,3646.0,3646.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54932871,DE*LDK*E00238,2024-12-04 18:54:39+01:00,2024-12-04 19:21:39+01:00,33.09,1620.0,1620.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54932957,DE*LDK*E00237,2024-12-04 18:55:48+01:00,2024-12-04 19:33:18+01:00,44.887,2250.0,2250.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54935805,DE*LDK*E00238,2024-12-04 19:47:34+01:00,2024-12-04 20:46:15+01:00,29.834,3521.0,3521.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54935811,DE*LDK*E00236,2024-12-04 19:47:39+01:00,2024-12-04 20:37:04+01:00,51.521,2965.0,2965.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54949763,DE*LDK*E00238,2024-12-05 07:43:55+01:00,2024-12-05 07:59:13+01:00,19.686,918.0,918.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54957051,DE*LDK*E00235,2024-12-05 08:34:06+01:00,2024-12-05 08:46:45+01:00,26.84,759.0,759.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54964770,DE*LDK*E00234,2024-12-05 09:46:42+01:00,2024-12-05 10:23:25+01:00,28.037,2203.0,2203.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54967395,DE*LDK*E00235,2024-12-05 10:19:01+01:00,2024-12-05 10:37:24+01:00,10.767,1103.0,1103.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54982726,DE*LDK*E00237,2024-12-05 13:34:16+01:00,2024-12-05 14:02:10+01:00,10.475,1674.0,1674.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54984020,DE*LDK*E00233,2024-12-05 13:52:21+01:00,2024-12-05 14:01:11+01:00,7.0,530.0,530.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54987161,DE*LDK*E00236,2024-12-05 14:35:10+01:00,2024-12-05 14:43:43+01:00,6.527,513.0,513.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54988847,DE*LDK*E00234,2024-12-05 14:56:07+01:00,2024-12-05 15:26:40+01:00,17.184,1833.0,1833.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54989628,DE*LDK*E00236,2024-12-05 15:07:21+01:00,2024-12-05 15:38:24+01:00,46.415,1863.0,1863.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
54996884,DE*LDK*E00238,2024-12-05 16:42:07+01:00,2024-12-05 17:42:53+01:00,19.893,3646.0,3646.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
54997049,DE*LDK*E00234,2024-12-05 16:43:44+01:00,2024-12-05 17:34:09+01:00,26.441,3025.0,3025.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55000865,DE*LDK*E00233,2024-12-05 17:30:33+01:00,2024-12-05 18:27:42+01:00,10.559,3429.0,3429.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55001687,DE*LDK*E00236,2024-12-05 17:40:43+01:00,2024-12-05 18:23:35+01:00,58.683,2572.0,2572.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55003923,DE*LDK*E00238,2024-12-05 18:08:09+01:00,2024-12-05 19:00:50+01:00,58.381,3161.0,3161.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55010138,DE*LDK*E00236,2024-12-05 19:34:31+01:00,2024-12-05 20:11:56+01:00,39.194,2245.0,2245.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55051477,DE*LDK*E00234,2024-12-06 12:34:55+01:00,2024-12-06 13:21:10+01:00,17.092,2775.0,2775.0,0.0,DE-LDK-C43313814-L,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
55054652,DE*LDK*E00238,2024-12-06 13:13:36+01:00,2024-12-06 14:04:28+01:00,34.863,3052.0,3052.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55063937,DE*LDK*E00236,2024-12-06 15:12:05+01:00,2024-12-06 15:40:59+01:00,12.042,1734.0,1734.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55063986,DE*LDK*E00238,2024-12-06 15:12:30+01:00,2024-12-06 15:43:31+01:00,9.422,1861.0,1861.0,0.0,DE-LDK-C94047760-G,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55066671,DE*LDK*E00237,2024-12-06 15:45:55+01:00,2024-12-06 16:01:09+01:00,25.558,914.0,914.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55070894,DE*LDK*E00238,2024-12-06 16:35:54+01:00,2024-12-06 16:50:56+01:00,21.724,902.0,902.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55071948,DE*LDK*E00236,2024-12-06 16:49:45+01:00,2024-12-06 17:31:53+01:00,72.173,2528.0,2528.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55076558,DE*LDK*E00238,2024-12-06 17:43:47+01:00,2024-12-06 18:44:00+01:00,44.402,3613.0,3613.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55078400,DE*LDK*E00234,2024-12-06 18:05:18+01:00,2024-12-06 18:21:31+01:00,16.18,973.0,973.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55080128,DE*LDK*E00236,2024-12-06 18:27:13+01:00,2024-12-06 19:10:41+01:00,73.34,2608.0,2608.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55084159,DE*LDK*E00233,2024-12-06 19:29:04+01:00,2024-12-06 20:24:07+01:00,45.081,3303.0,3303.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55091106,DE*LDK*E00238,2024-12-06 23:32:01+01:00,2024-12-06 23:54:28+01:00,18.458,1347.0,1347.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55094357,DE*LDK*E00234,2024-12-07 07:52:18+01:00,2024-12-07 08:03:18+01:00,8.792,660.0,660.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55100855,DE*LDK*E00235,2024-12-07 10:00:45+01:00,2024-12-07 10:07:34+01:00,6.071,409.0,409.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55102763,DE*LDK*E00236,2024-12-07 10:24:00+01:00,2024-12-07 11:15:17+01:00,51.128,3077.0,3077.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55102846,DE*LDK*E00234,2024-12-07 10:24:54+01:00,2024-12-07 10:48:47+01:00,21.048,1433.0,1433.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55103558,DE*LDK*E00238,2024-12-07 10:33:53+01:00,2024-12-07 10:50:49+01:00,10.731,1016.0,1016.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55105084,DE*LDK*E00238,2024-12-07 10:51:59+01:00,2024-12-07 11:53:55+01:00,41.508,3716.0,3716.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55106049,DE*LDK*E00234,2024-12-07 11:02:55+01:00,2024-12-07 11:35:29+01:00,30.863,1954.0,1954.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55109851,DE*LDK*E00236,2024-12-07 11:44:26+01:00,2024-12-07 12:38:22+01:00,31.655,3236.0,3236.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55112776,DE*LDK*E00234,2024-12-07 12:16:26+01:00,2024-12-07 12:28:12+01:00,19.594,706.0,706.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55114004,DE*LDK*E00237,2024-12-07 12:29:32+01:00,2024-12-07 13:26:13+01:00,39.768,3401.0,3401.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55119378,DE*LDK*E00235,2024-12-07 13:30:36+01:00,2024-12-07 14:01:30+01:00,38.821,1854.0,1854.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55129069,DE*LDK*E00234,2024-12-07 15:27:36+01:00,2024-12-07 15:58:22+01:00,65.281,1846.0,1846.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55130358,DE*LDK*E00238,2024-12-07 15:44:14+01:00,2024-12-07 16:42:46+01:00,58.034,3512.0,3512.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
55139616,DE*LDK*E00235,2024-12-07 17:49:52+01:00,2024-12-07 18:06:05+01:00,12.116,973.0,973.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55142226,DE*LDK*E00234,2024-12-07 18:24:00+01:00,2024-12-07 18:59:45+01:00,31.847,2145.0,2145.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55142793,DE*LDK*E00238,2024-12-07 18:31:31+01:00,2024-12-07 18:56:19+01:00,22.873,1488.0,1488.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55148814,DE*LDK*E00237,2024-12-07 20:40:29+01:00,2024-12-07 21:15:18+01:00,7.946,2089.0,2089.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55157511,DE*LDK*E00234,2024-12-08 09:13:22+01:00,2024-12-08 10:10:13+01:00,46.689,3411.0,3411.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55157516,DE*LDK*E00236,2024-12-08 09:13:40+01:00,2024-12-08 10:05:27+01:00,44.612,3107.0,3107.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55160017,DE*LDK*E00235,2024-12-08 10:00:16+01:00,2024-12-08 10:33:33+01:00,39.708,1997.0,1997.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55160153,DE*LDK*E00237,2024-12-08 10:02:14+01:00,2024-12-08 11:20:45+01:00,59.206,4711.0,4711.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55160253,DE*LDK*E00233,2024-12-08 10:04:02+01:00,2024-12-08 11:37:30+01:00,59.451,5608.0,5608.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55162518,DE*LDK*E00238,2024-12-08 10:39:57+01:00,2024-12-08 11:44:05+01:00,36.275,3848.0,3848.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55171149,DE*LDK*E00235,2024-12-08 12:37:48+01:00,2024-12-08 12:48:39+01:00,5.302,651.0,651.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55176639,DE*LDK*E00236,2024-12-08 13:51:57+01:00,2024-12-08 14:40:10+01:00,61.293,2893.0,2893.0,0.0,DE-LDK-C59058055-6,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
55178340,DE*LDK*E00237,2024-12-08 14:12:58+01:00,2024-12-08 14:44:50+01:00,19.713,1912.0,1912.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55181382,DE*LDK*E00234,2024-12-08 14:51:19+01:00,2024-12-08 15:19:24+01:00,43.945,1685.0,1685.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55182242,DE*LDK*E00236,2024-12-08 15:01:24+01:00,2024-12-08 15:13:59+01:00,6.605,755.0,755.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55183065,DE*LDK*E00238,2024-12-08 15:11:03+01:00,2024-12-08 16:01:46+01:00,40.238,3043.0,3043.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55185067,DE*LDK*E00236,2024-12-08 15:36:01+01:00,2024-12-08 16:20:49+01:00,15.482,2688.0,2688.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55185254,DE*LDK*E00234,2024-12-08 15:38:16+01:00,2024-12-08 17:00:17+01:00,27.378,4921.0,4921.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55200905,DE*LDK*E00234,2024-12-08 19:52:58+01:00,2024-12-08 20:05:46+01:00,12.152,768.0,768.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55213382,DE*LDK*E00236,2024-12-09 07:41:12+01:00,2024-12-09 07:49:16+01:00,11.272,484.0,484.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55213439,DE*LDK*E00234,2024-12-09 07:41:42+01:00,2024-12-09 07:48:34+01:00,13.02,412.0,412.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55217598,DE*LDK*E00236,2024-12-09 08:12:14+01:00,2024-12-09 09:20:26+01:00,48.347,4092.0,4092.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55224315,DE*LDK*E00238,2024-12-09 09:00:18+01:00,2024-12-09 09:10:49+01:00,12.034,631.0,631.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55232377,DE*LDK*E00233,2024-12-09 10:39:46+01:00,2024-12-09 10:55:08+01:00,17.727,922.0,922.0,0.0,DE-LDK-C00480572,False,Webseite,True,Beendet,Abgerechnet,-,False,2024,2024-12
55236265,DE*LDK*E00234,2024-12-09 11:34:30+01:00,2024-12-09 12:31:47+01:00,55.252,3437.0,3437.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55238866,DE*LDK*E00238,2024-12-09 12:09:38+01:00,2024-12-09 13:07:20+01:00,56.527,3462.0,3462.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55243748,DE*LDK*E00236,2024-12-09 13:07:24+01:00,2024-12-09 13:41:20+01:00,30.042,2036.0,2036.0,0.0,DE-LDK-C28553036-N,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
55251358,DE*LDK*E00234,2024-12-09 14:51:49+01:00,2024-12-09 15:21:30+01:00,63.73,1781.0,1781.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55255592,DE*LDK*E00238,2024-12-09 15:48:19+01:00,2024-12-09 16:08:44+01:00,24.701,1225.0,1225.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
55256472,DE*LDK*E00234,2024-12-09 16:00:08+01:00,2024-12-09 16:55:53+01:00,26.388,3345.0,3345.0,0.0,DE-LDK-C76161699-R,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
55260989,DE*LDK*E00238,2024-12-09 16:56:10+01:00,2024-12-09 17:31:35+01:00,56.908,2125.0,2125.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
55263490,DE*LDK*E00234,2024-12-09 17:29:42+01:00,2024-12-09 17:54:38+01:00,27.927,1496.0,1496.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55263855,DE*LDK*E00235,2024-12-09 17:34:48+01:00,2024-12-09 18:08:59+01:00,22.079,2051.0,2051.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55268109,DE*LDK*E00234,2024-12-09 18:22:49+01:00,2024-12-09 18:44:26+01:00,29.194,1297.0,1297.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55270409,DE*LDK*E00233,2024-12-09 18:54:01+01:00,2024-12-09 19:58:49+01:00,69.606,3888.0,3888.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55270850,DE*LDK*E00236,2024-12-09 19:00:28+01:00,2024-12-09 19:28:15+01:00,13.156,1667.0,1667.0,0.0,DE-LDK-C43313814-L,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55277236,DE*LDK*E00235,2024-12-09 21:38:21+01:00,2024-12-09 22:19:16+01:00,44.668,2455.0,2455.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55325815,DE*LDK*E00236,2024-12-10 15:05:27+01:00,2024-12-10 15:19:00+01:00,12.272,813.0,813.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55325956,DE*LDK*E00238,2024-12-10 15:07:13+01:00,2024-12-10 16:09:26+01:00,38.417,3733.0,3733.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55335905,DE*LDK*E00238,2024-12-10 17:17:42+01:00,2024-12-10 17:52:31+01:00,57.023,2089.0,2089.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55337922,DE*LDK*E00235,2024-12-10 17:40:51+01:00,2024-12-10 17:43:49+01:00,1.325,178.0,178.0,0.0,DE-LDK-C58490995-Z,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55338330,DE*LDK*E00236,2024-12-10 17:45:15+01:00,2024-12-10 17:55:16+01:00,16.073,601.0,601.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55338605,DE*LDK*E00237,2024-12-10 17:48:18+01:00,2024-12-10 17:55:16+01:00,7.562,418.0,418.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55338644,DE*LDK*E00233,2024-12-10 17:48:58+01:00,2024-12-10 18:32:22+01:00,35.014,2604.0,2604.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55339223,DE*LDK*E00237,2024-12-10 17:55:39+01:00,2024-12-10 18:13:20+01:00,38.877,1061.0,1061.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55346915,DE*LDK*E00234,2024-12-10 19:40:57+01:00,2024-12-10 20:08:20+01:00,34.0,1643.0,1643.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55353191,DE*LDK*E00235,2024-12-11 00:18:18+01:00,2024-12-11 00:59:05+01:00,55.827,2447.0,2447.0,0.0,DE-LDK-C00657906,False,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55366729,DE*LDK*E00236,2024-12-11 08:24:37+01:00,2024-12-11 08:51:42+01:00,37.439,1625.0,1625.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55374889,DE*LDK*E00236,2024-12-11 09:33:42+01:00,2024-12-11 10:37:38+01:00,52.43,3836.0,3836.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55375536,DE*LDK*E00235,2024-12-11 09:42:07+01:00,2024-12-11 10:47:40+01:00,71.918,3933.0,3933.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55377290,DE*LDK*E00238,2024-12-11 10:03:28+01:00,2024-12-11 10:26:59+01:00,21.079,1411.0,1411.0,0.0,DE-LDK-C00480594,True,App,False,Beendet,Abgerechnet,-,False,2024,2024-12
55387757,DE*LDK*E00234,2024-12-11 12:21:36+01:00,2024-12-11 12:41:47+01:00,32.044,1211.0,1211.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55390446,DE*LDK*E00236,2024-12-11 12:52:54+01:00,2024-12-11 13:21:16+01:00,45.943,1702.0,1702.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55391286,DE*LDK*E00238,2024-12-11 13:02:20+01:00,2024-12-11 13:48:34+01:00,43.605,2774.0,2774.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55405358,DE*LDK*E00236,2024-12-11 15:55:16+01:00,2024-12-11 16:31:19+01:00,22.317,2163.0,2163.0,0.0,DE-LDK-C00480594,True,RFID,False,Beendet,Abgerechnet,-,False,2024,2024-12
55411034,DE*LDK*E00234,2024-12-11 17:06:35+01:00,2024-12-11 17:38:39+01:00,13.858,1924.0,1924.0,0.0,DE-LDK-C76161699-R,False,App,True,Beendet,Abgerechnet,-,False,2024,2024-12
